update,reward,rate,terminal_time_min,steps,episodes,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
3,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
4,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
5,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
6,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
7,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
8,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
9,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
10,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
11,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
12,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
13,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
14,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
15,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
16,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
17,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
18,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
19,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
20,nan,nan,nan,nan,0,119,20,0.3,1,5,5,6,5.5
1,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
2,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
3,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
4,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
5,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
6,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
7,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
8,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
9,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
10,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
11,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
12,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
13,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
14,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
15,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
16,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
17,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
18,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
19,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
20,nan,nan,nan,nan,0,120,20,0.3,1,5,5,6,6.0
1,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
2,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
3,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
4,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
5,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
6,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
7,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
8,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
9,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
10,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
11,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
12,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
13,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
14,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
15,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
16,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
17,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
18,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
19,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
20,nan,nan,nan,nan,0,121,40,0.2,0.33,5,5,6,5.5
1,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
2,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
3,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
4,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
5,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
6,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
7,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
8,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
9,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
10,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
11,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
12,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
13,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
14,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
15,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
16,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
17,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
18,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
19,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
20,nan,nan,nan,nan,0,122,40,0.2,0.33,5,5,6,6.0
1,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
2,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
3,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
4,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
5,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
6,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
7,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
8,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
9,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
10,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
11,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
12,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
13,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
14,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
15,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
16,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
17,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
18,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
19,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
20,nan,nan,nan,nan,0,123,40,0.2,0.5,5,5,6,5.5
1,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
2,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
3,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
4,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
5,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
6,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
7,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
8,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
9,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
10,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
11,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
12,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
13,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
14,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
15,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
16,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
17,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
18,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
19,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
20,nan,nan,nan,nan,0,124,40,0.2,0.5,5,5,6,6.0
1,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
2,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
3,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
4,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
5,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
6,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
7,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
8,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
9,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
10,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
11,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
12,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
13,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
14,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
15,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
16,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
17,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
18,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
19,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
20,nan,nan,nan,nan,0,125,40,0.2,0.67,5,5,6,5.5
1,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
2,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
3,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
4,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
5,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
6,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
7,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
8,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
9,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
10,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
11,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
12,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
13,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
14,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
15,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
16,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
17,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
18,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
19,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
20,nan,nan,nan,nan,0,126,40,0.2,0.67,5,5,6,6.0
1,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
2,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
3,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
4,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
5,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
6,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
7,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
8,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
9,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
10,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
11,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
12,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
13,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
14,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
15,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
16,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
17,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
18,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
19,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
20,nan,nan,nan,nan,0,127,40,0.2,0.83,5,5,6,5.5
1,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
2,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
3,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
4,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
5,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
6,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
7,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
8,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
9,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
10,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
11,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
12,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
13,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
14,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
15,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
16,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
17,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
18,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
19,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
20,nan,nan,nan,nan,0,128,40,0.2,0.83,5,5,6,6.0
1,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
2,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
3,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
4,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
5,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
6,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
7,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
8,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
9,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
10,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
11,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
12,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
13,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
14,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
15,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
16,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
17,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
18,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
19,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
20,nan,nan,nan,nan,0,129,40,0.2,1,5,5,6,5.5
1,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
2,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
3,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
4,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
5,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
6,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
7,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
8,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
9,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
10,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
11,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
12,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
13,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
14,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
15,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
16,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
17,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
18,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
19,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
20,nan,nan,nan,nan,0,130,40,0.2,1,5,5,6,6.0
1,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
2,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
3,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
4,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
5,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
6,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
7,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
8,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
9,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
10,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
11,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
12,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
13,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
14,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
15,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
16,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
17,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
18,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
19,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
20,nan,nan,nan,nan,0,131,40,0.25,0.33,5,5,6,5.5
1,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
2,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
3,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
4,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
5,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
6,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
7,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
8,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
9,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
10,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
11,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
12,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
13,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
14,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
15,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
16,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
17,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
18,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
19,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
20,nan,nan,nan,nan,0,132,40,0.25,0.33,5,5,6,6.0
1,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
2,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
3,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
4,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
5,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
6,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
7,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
8,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
9,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
10,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
11,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
12,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
13,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
14,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
15,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
16,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
17,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
18,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
19,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
20,nan,nan,nan,nan,0,133,40,0.25,0.5,5,5,6,5.5
1,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
2,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
3,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
4,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
5,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
6,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
7,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
8,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
9,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
10,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
11,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
12,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
13,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
14,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
15,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
16,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
17,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
18,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
19,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
20,nan,nan,nan,nan,0,134,40,0.25,0.5,5,5,6,6.0
1,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
2,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
3,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
4,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
5,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
6,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
7,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
8,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
9,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
10,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
11,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
12,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
13,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
14,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
15,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
16,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
17,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
18,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
19,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
20,nan,nan,nan,nan,0,135,40,0.25,0.67,5,5,6,5.5
1,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
2,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
3,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
4,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
5,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
6,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
7,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
8,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
9,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
10,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
11,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
12,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
13,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
14,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
15,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
16,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
17,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
18,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
19,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
20,nan,nan,nan,nan,0,136,40,0.25,0.67,5,5,6,6.0
1,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
2,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
3,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
4,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
5,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
6,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
7,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
8,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
9,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
10,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
11,nan,nan,nan,nan,0,137,40,0.25,0.83,5,5,6,5.5
